Id,SalePrice
2734,119610.79477338368
2735,133275.8120734945
2736,133011.59871959515
2737,119712.12480281197
2738,126991.29644568116
2739,143736.8000914663
2740,136984.92997616492
2741,147397.31117547306
2742,146349.56123438102
2743,162559.81767856414
2744,164057.77656866246
2745,138236.85277212158
2746,139121.60882901392
2747,142065.69474653664
2748,110128.47917854556
2749,124744.90127646152
2750,110911.58605483544
2751,131362.18928484662
2752,170630.47989826734
2753,152395.38272027244
2754,240533.14423364532
2755,140176.32928073624
2756,88005.48057510899
2757,47062.94103795741
2758,80656.87352008061
2759,170750.47669088535
2760,134584.82753651708
2761,139169.53793149863
2762,139723.04230681507
2763,181259.9852750417
2764,140190.0431527519
2765,268980.77957594977
2766,133365.646879703
2767,77694.11214994892
2768,130549.98186084782
2769,140216.70437850736
2770,135202.8493233697
2771,93301.75129694925
2772,101011.69380916856
2773,178888.74930038405
2774,153773.40621734466
2775,121799.45693152232
2776,140597.3582309454
2777,155417.4926904506
2778,105089.18640346712
2779,130846.55681909554
2780,97267.53359242706
2781,91509.32439060157
2782,91735.48670010685
2783,103216.8906022211
2784,129483.1367718871
2785,138569.00329523438
2786,48092.82116948455
2787,123978.57303061007
2788,64310.0938387003
2789,170462.04903515437
2790,85460.18156246768
2791,113057.22235394674
2792,74794.27283564475
2793,162839.5554851185
2794,96369.63274849739
2795,120899.90132560613
2796,94401.14515268212
2797,252746.5716404347
2798,118606.56329040401
2799,124399.18345419373
2800,63467.04028110104
2801,113273.5344284389
2802,126786.57687145533
2803,183275.2603988487
2804,121383.66826599484
2805,101591.19572242847
2806,73174.42890144649
2807,254714.83599617556
2808,157058.21402829906
2809,131432.39752688564
2810,124355.78021247542
2811,162128.7882747353
2812,191362.79989901508
2813,150087.0653036425
2814,155970.93367799916
2815,104186.8294837269
2816,234478.4999572742
2817,149925.06987285512
2818,134701.56719372052
2819,158233.61637881133
2820,135374.2990113625
2821,94552.18135328006
2822,169145.5608903202
2823,338267.6310586757
2824,187564.80508954698
2825,145187.72198239635
2826,128725.66744124799
2827,129420.53018566672
2828,245249.67061117958
2829,201364.96461315753
2830,229021.67435271395
2831,181930.6547216522
2832,255734.266083791
2833,322969.86646994634
2834,236577.49436862554
2835,229229.81793354367
2836,194077.75611444257
2837,149804.92442838903
2838,148035.81784809762
2839,166703.97524375728
2840,209817.5432544338
2841,199314.45525983398
2842,222787.81448398498
2843,154156.05203265123
2844,173623.53627665326
2845,120357.21784032471
2846,208019.0905652642
2847,217357.04290443796
2848,212566.99074134944
2849,194335.99439941047
2850,270015.14904432173
2851,206434.69894474602
2852,228277.35607168722
2853,227477.54906838553
2854,136671.859249456
2855,202862.06724179446
2856,201282.1696915621
2857,188920.60663751749
2858,210846.65423590256
2859,75257.86333047555
2860,145347.89323503492
2861,124730.16510595442
2862,180201.7102065433
2863,155119.57398545885
2864,262021.33231158232
2865,144129.92901416132
2866,127599.52802246078
2867,93681.40024660816
2868,97773.75226128098
2869,90331.32777233984
2870,102025.90291539105
2871,60140.76184600071
2872,30134.013609741553
2873,75278.74047824266
2874,151585.91049735513
2875,123856.75963771009
2876,155888.39741397687
2877,157529.54850784285
2878,158560.9409960661
2879,149916.35568101777
2880,106951.40780700205
2881,147384.74442286076
2882,203054.10987363223
2883,213801.3732858882
2884,177885.03107530143
2885,182469.82134767334
2886,252299.69877044755
2887,102612.82770403448
2888,145284.58981383682
2889,29022.832499467273
2890,78693.86462898928
2891,157245.3406526087
2892,7360.74327642846
2893,73658.68314861329
2894,7981.629330589407
2895,344941.3689024609
2896,288419.30563216435
2897,223766.35403745345
2898,121686.83735223147
2899,200844.19435824963
2900,159192.70887862195
2901,233309.52808027426
2902,166776.80189417992
2903,310003.3208664701
2904,356699.93813254824
2905,57557.74534603229
2906,189942.01298618494
2907,100451.46885745946
2908,105462.45853231338
2909,123786.523612107
2910,75164.44474863439
2911,68579.93520844998
2912,145831.22966413232
2913,73023.66040088856
2914,72253.79013798365
2915,83749.3421245259
2916,77986.37599663416
2917,180475.74812450368
2918,109519.108038231
2919,225550.28884816906
